"Sample Q: Time (min)","Sample Q: Potential (mV)","Blank: Time (min)","Blank: Potential (mV)"
3.025,1.04700073242,3.025,1.11686828613
3.03333333333,1.11889343262,3.03333333333,1.11484313965
3.04166666667,1.1209185791,3.04166666667,1.07484649658
3.05,1.11990600586,3.05,1.05307617187
3.05833333333,1.12446258545,3.05833333333,1.11788085938
3.06666666667,1.1087677002,3.06666666667,1.04953216553
3.075,1.1401574707,3.075,1.07940307617
3.08333333333,1.13357574463,3.08333333333,1.11332427979
3.09166666667,1.13003173828,3.09166666667,1.11231170654
3.1,1.12142486572,3.1,1.06725219727
3.10833333333,1.13003173828,3.10833333333,1.06472076416
3.11666666667,1.13003173828,3.11666666667,1.10572998047
3.125,1.13306945801,3.125,1.05408874512
3.13333333333,1.13560089111,3.13333333333,1.10016082764
3.14166666667,1.10117340088,3.14166666667,1.05307617187
3.15,1.13357574463,3.15,1.04851959229
3.15833333333,1.13104431152,3.15833333333,1.0439630127
3.16666666667,1.09155395508,3.16666666667,1.03535614014
3.175,1.08902252197,3.175,1.03282470703
3.18333333333,1.13003173828,3.18333333333,1.03079956055
3.19166666667,1.13914489746,3.19166666667,1.0297869873
3.2,1.13357574463,3.2,0.984727478027
3.20833333333,1.13408203125,3.20833333333,1.07585906982
3.21666666667,1.084972229,3.21666666667,1.07687164307
3.225,1.06067047119,3.225,1.07585906982
3.23333333333,1.05155731201,3.23333333333,1.1087677002
3.24166666667,1.1112991333,3.24166666667,1.02877441406
3.25,1.11028656006,3.25,1.04953216553
3.25833333333,1.01864868164,3.25833333333,1.04953216553
3.26666666667,1.02776184082,3.26666666667,1.07585906982
3.275,1.09054138184,3.275,1.04953216553
3.28333333333,1.08902252197,3.28333333333,1.06927734375
3.29166666667,1.01864868164,3.29166666667,1.06522705078
3.3,1.05510131836,3.3,1.06927734375
3.30833333333,1.08142822266,3.30833333333,1.06522705078
3.31666666667,1.06168304443,3.31666666667,1.05054473877
3.325,1.06472076416,3.325,1.08041564941
3.33333333333,1.0439630127,3.33333333333,1.0824407959
3.34166666667,1.05712646484,3.34166666667,1.05054473877
3.35,1.08142822266,3.35,1.03940643311
3.35833333333,1.08041564941,3.35833333333,1.09256652832
3.36666666667,1.06826477051,3.36666666667,1.08598480225
3.375,1.0945916748,3.375,1.09256652832
3.38333333333,1.0297869873,3.38333333333,1.03282470703
3.39166666667,1.03535614014,3.39166666667,0.982196044922
3.4,1.04750701904,3.4,1.09155395508
3.40833333333,1.05408874512,3.40833333333,1.03181213379
3.41666666667,1.10775512695,3.41666666667,1.02523040771
3.425,1.11028656006,3.425,1.09256652832
3.43333333333,1.07028991699,3.43333333333,1.09611053467
3.44166666667,1.07484649658,3.44166666667,1.10218597412
3.45,1.12142486572,3.45,1.03839385986
3.45833333333,1.13357574463,3.45833333333,1.03940643311
3.46666666667,1.08699737549,3.46666666667,0.99535949707
3.475,1.08699737549,3.475,1.04700073242
3.48333333333,1.084972229,3.48333333333,1.05307617187
3.49166666667,1.12699401855,3.49166666667,1.11484313965
3.5,1.13306945801,3.5,1.11332427979
