D:\AL\TERPENESTANDARD\ABFR_20180831-2.d 31 Aug 18   6:09 pm
Start of data points
10.2922,53749
10.2965,53913
10.3009,54785
10.3052,54598
10.3095,53247
10.3139,56644
10.3182,53998
10.3225,55537
10.3269,57394
10.3312,53859
10.3356,55093
10.3399,53860
10.3442,55184
10.3486,55467
10.3529,53352
10.3572,52537
10.3616,53449
10.3659,52216
10.3702,53278
10.3746,52311
10.3789,52878
10.3832,55333
10.3876,53695
10.3919,54428
10.3962,53410
10.4006,53064
10.4049,52913
10.4093,53290
10.4136,53465
10.4179,52730
10.4223,53723
10.4266,54080
10.4309,54131
10.4353,52773
10.4396,54759
10.4439,53766
10.4483,54457
10.4526,52988
10.4569,54701
10.4613,53923
10.4656,54429
10.4699,53420
10.4743,55229
10.4786,52042
10.483,54470
10.4873,53227
10.4916,53472
10.496,53933
10.5003,55915
10.5046,54946
10.509,54628
10.5133,56027
10.5176,53301
10.522,53511
10.5263,52395
10.5306,53434
10.535,54617
10.5393,54934
10.5436,54134
10.548,53253
10.5523,53756
10.5567,54290
10.561,54095
